id,is_disaster,disaster_type,disaster_severity,Resources/Help Type needed,location_mentioned,severity_score
8157,False,None,None,None,"Orange County, California",0
8160,True,Sinking,Severe,Rescue,Mediterranean,5
8166,True,Sinking,Severe,Rescue,Mediterranean,5
8167,True,Sinking,Severe,Rescue,Mediterranean,5
8173,False,None,None,Medical,Marin County,0
8174,True,Sinking,Severe,Rescue,Mediterranean,5
8178,True,Sinking,Severe,Rescue,Mediterranean,5
8179,False,None,None,None,Ocean,0
8185,False,None,None,None,Florida,0
8186,True,Water Accident,Severe,Search & Rescue,"Manado, Sulawesi Utara, Mediterran",5
8192,False,None,None,None,"Portland, OR",0
8193,False,None,None,None,"Wakefield, England",0
8194,False,None,None,None,"Las Vegas, NV",0
8197,False,None,None,None,Unknown,0
8198,False,None,None,None,Unknown,0
8199,False,None,None,None,Unknown,0
8200,False,None,None,None,Unknown,0
8206,False,None,None,None,Unknown,0
8207,False,None,None,None,California,0
8220,False,None,None,None,San Francisco,0
8222,False,None,None,None,Unknown,0
8227,False,None,None,None,#sundaunited,0
8228,False,None,None,None,Unknown,0
8229,True,Riot,Moderate,Medical,NYC,3
8230,True,Riot,Moderate,Medical,"U.K., Southampton, Vitesse Arnhem",3
8233,True,Riot,Moderate,Medical,"Global, Southampton, Vitesse Arnhem",3
8248,False,None,None,None,GO Bucks!,0
8249,True,Riot,Moderate,None,Ferguson,3
8255,False,None,None,None,Cali,0
8260,True,Riot,Moderate,None,"Tri-State, Ferguson",3
8263,False,None,None,None,Azeroth,0
8265,False,None,None,None,#DCjacobin,0
8268,True,Riot,Moderate,None,Unknown,3
8269,True,Riot,Moderate,None,Davis,3
8272,False,None,None,None,Unknown,0
8273,True,Riot,Moderate,None,å©hicago,3
8275,True,Civil Unrest,Moderate,None,"Manhattan, NY",3
8277,False,None,None,None,Portland,0
8281,True,Riot,Moderate,None,"Dublin, Ireland, Ferguson",3
8282,True,Riot,Moderate,Medical,"Liverpool, Australia",3
8290,True,Civil Unrest,Moderate,None,Baltimore,3
8293,True,Animal Rescue,Mild,Animal Rescue,London,2
8299,False,None,None,None,USA,0
8302,False,None,None,None,Worldwide,0
8303,False,None,None,None,UberlÌ¢ndia - MG - Brasil,0
8305,False,None,None,None,Diantara Temlen Laksani,0
8306,False,None,None,None,Unknown,0
8307,False,None,None,None,Unknown,0
8308,False,None,None,None,ON,0
8313,False,None,None,None,Los Angeles,0
8316,False,None,None,None,HUSTON TEXAS,0
8319,False,None,None,None,Unknown,0
8322,True,Bombing,Severe,Medical,"Toronto, Hiroshima",5
8323,False,None,None,None,West Coast,0
8325,False,None,None,None,Unknown,0
8326,False,None,None,None,Unknown,0
8327,False,None,None,None,Unknown,0
8328,False,None,None,None,MANAGEMENT MULTIMEDIA,0
8331,False,None,None,None,New York,0
8333,True,Bombing,Severe,"Medical, Shelter","CANADA, Aleppo, Syria",5
8336,False,None,None,None,California,0
8338,False,None,None,None,Globally,0
8340,False,None,None,None,55 Wall Street,0
8342,False,None,None,None,Unknown,0
8343,False,None,None,None,"Las Vegas, NV",0
8353,False,None,None,None,Unknown,0
8354,False,None,None,None,Unknown,0
8357,False,None,None,None,Planet Earth,0
8358,False,None,None,None,Unknown,0
8359,False,None,None,None,"Washington, DC",0
8373,False,None,None,None,Unknown,0
8376,False,None,None,None,Unknown,0
8379,False,None,None,None,Albequerque,0
8380,False,None,None,None,Unknown,0
8381,False,None,None,None,"Monroe, OH",0
8384,False,None,None,None,Unknown,0
8395,True,Sandstorm,Moderate,None,USA,3
8398,True,Sandstorm,Moderate,None,Unknown,3
8403,False,None,None,None,bang bang bang,0
8407,True,Sandstorm,Moderate,None,USA,3
8413,True,Sandstorm,Moderate,None,USA,3
8417,True,Sandstorm,Moderate,None,USA,3
8420,True,Sandstorm,Moderate,None,USA,3
8421,False,None,None,None,"West Midlands, England",0
8424,True,Sandstorm,Moderate,None,USA,3
8426,True,Sandstorm,Moderate,None,United States,3
8427,True,Sandstorm,Moderate,None,USA,3
8438,True,Sandstorm,Moderate,None,USA,3
8439,False,None,None,None,Unknown,0
8442,False,None,None,None,Unknown,0
8449,False,None,None,None,quantico,0
8456,False,None,None,None,Unknown,0
8460,False,None,None,None,"Holland,MI",0
8462,False,None,None,None,Unknown,0
8465,False,None,None,None,Unknown,0
8466,False,None,None,None,fairly local,0
8467,False,None,None,None,earth,0
8469,False,None,None,None,Unknown,0
8470,False,None,None,None,Unknown,0
8474,False,None,None,None,poland,0
8479,False,None,None,None,Unknown,0
8481,False,None,None,None,Unknown,0
8482,False,None,None,None,"Rice Lake, WI/Toronto, ON",0
8485,False,None,None,None,Unknown,0
8488,False,None,None,None,"Atlanta, GA",0
8492,False,None,None,None,Unknown,0
8493,False,None,None,None,United States,0
8495,False,None,None,None,IRELAND,0
8499,False,None,None,None,Unknown,0
8501,False,None,None,None,Unknown,0
8519,False,None,None,None,Unknown,0
8521,False,None,None,None,Unknown,0
8525,False,None,None,None,Emirates,0
8527,False,None,None,None,Unknown,0
8529,False,None,None,None,moon,0
8532,False,None,None,None,Unknown,0
8534,False,None,None,None,Unknown,0
8535,False,None,None,None,Texas,0
8537,False,None,None,None,Indiana,0
8544,False,None,None,None,Unknown,0
8548,False,None,None,None,Unknown,0
8549,False,None,None,None,Unknown,0
8552,False,None,None,None,Unknown,0
8554,False,None,None,None,Unknown,0
8563,False,None,None,None,texas,0
8564,False,None,None,None,Unknown,0
8565,False,None,None,None,Unknown,0
8566,False,None,None,None,Nairobi Club,0
8568,False,None,None,None,Unknown,0
8569,False,None,None,None,"North Druid Hills, GA",0
8573,False,None,None,None,Unknown,0
8583,False,None,None,None,Unknown,0
8588,False,None,None,None,Unknown,0
8590,False,None,None,None,New York,0
8592,False,None,None,None,Unknown,0
8593,False,None,None,None,Unknown,0
8594,True,Terrorism,Severe,Medical,Cairo,5
8597,False,None,None,None,Unknown,0
8600,False,None,None,None,"Gabon, Somalia",0
8601,False,None,None,None,Malta; Gozo,0
8602,False,None,None,None,Florida,0
8603,False,None,None,None,Lancashire,0
8604,False,None,None,None,"Calgary, Canada",0
8605,True,Earthquake,Mild,None,"Chiba pref., Japan",2
8611,False,None,None,Medical,Unknown,0
8614,False,None,None,Medical,Worldwide,0
8616,False,None,None,None,"Gabon, Somalia",0
8617,True,Nuclear,Severe,Medical,Fukushima,5
8619,True,Earthquake,Mild,None,"Okinawa Island region, Japan",2
8626,False,None,None,None,"Calgary, Alberta",0
8629,False,None,None,None,Unknown,0
8630,False,None,None,None,Unknown,0
8632,False,None,None,None,Unknown,0
8634,False,None,None,None,"Gabon, Somalia",0
8641,False,None,None,None,North Sea,0
8645,True,Sinkhole,Moderate,Shelter,Arizona,3
8649,True,Sinkhole,Moderate,Water,"Evansville, IN",3
8652,True,Sinkhole,Moderate,Shelter,Brooklyn,3
8666,True,Sinkhole,Moderate,Shelter,Brooklyn Street,3
8033,True,Refugee Crisis,Moderate,Shelter,"Nigeria, Cameroon",3
8041,True,Refugee Crisis,Moderate,Food,Syria,3
8042,True,Refugee Crisis,Moderate,Shelter,"Nigeria, Cameroon",3
8046,False,None,None,None,"Shellharbour, Wollongong",0
8048,True,Refugee Crisis,Moderate,Food,Syria,3
8050,True,Refugee Crisis,Moderate,Shelter,"Nigeria, Cameroon",3
8051,False,None,None,None,None,0
8052,False,None,None,None,None,0
8053,True,Refugee Crisis,Moderate,Shelter,"Nigeria, Cameroon",3
8054,False,None,None,None,UK,0
8059,False,None,None,None,None,0
8063,False,None,None,None,Florida,0
8072,False,None,None,None,None,0
8075,False,None,None,None,None,0
8076,False,None,None,None,None,0
8077,True,Sinking,Severe,Medical,Libya,5
8078,False,None,None,None,"Chillicothe, OH",0
8080,False,None,None,None,None,0
8082,False,None,None,None,USA,0
8086,False,None,None,None,"Lexington, KY",0
8090,True,Fire,Moderate,Firefighting,Rocky Fire,3
8092,False,None,None,None,None,0
8093,False,None,None,None,None,0
8099,False,None,None,None,Summerside,0
8104,True,Accident,Moderate,Rescue,Canada,3
8107,False,None,None,None,None,0
8108,False,None,None,None,None,0
8114,False,None,None,None,None,0
8115,True,Kidnapping,Moderate,Law Enforcement,"Kontagora, Aba",3
8117,True,Flood,Moderate,Rescue,Himalayas,3
8123,True,Sinking,Severe,Medical,"Italy, Libya",5
8124,True,Kidnapping,Moderate,Law Enforcement,Enugu,3
8127,True,Accident,Severe,Medical,"Nairobi, Kenya",4
8132,False,None,None,None,None,0
8134,True,Flood,Moderate,Rescue,Himalaya,3
8139,False,None,None,None,Dorset,0
8145,True,Drowning,Moderate,Search and Rescue,"Vulcan, Calgary",3
8148,True,Sinking,Severe,Medical,"Libya, Rome",5
8151,True,Sinking,Severe,Medical,Mediterranean,5
8152,True,Sinking,Severe,Medical,Mediterranean,5
8153,False,None,None,None,"Los Angeles, CA",0
8157,False,None,None,None,"Orange County, California",0
8160,True,Sinking,Severe,Medical,Mediterranean,5
8166,True,Sinking,Severe,Medical,Mediterranean,5
8167,True,Sinking,Severe,Medical,Mediterranean,5
8173,True,Accident,Mild,Medical,Marin County,2
8174,True,Sinking,Severe,Medical,Mediterranean,5
8178,True,Sinking,Severe,Medical,Mediterranean,5
8179,False,None,None,None,None,0
8185,False,None,None,None,Florida,0
8186,True,Sinking,Severe,Medical,Mediterranean,5
8192,False,None,None,None,"Portland, OR",0
8193,False,None,None,None,"Wakefield, England",0
8194,False,None,None,None,"Las Vegas, NV",0
8197,False,None,None,None,None,0
8198,False,None,None,None,None,0
8199,False,None,None,None,None,0
8200,False,None,None,None,None,0
8206,False,None,None,None,None,0
8207,False,None,None,None,California,0
8220,False,None,None,None,San Francisco,0
8222,False,None,None,None,None,0
8227,False,None,None,None,#sundaunited,0
8228,False,None,None,None,None,0
8229,True,Riot,Moderate,Law Enforcement,NYC,3
8230,True,Riot,Moderate,Law Enforcement,"Southampton, Vitesse Arnhem, U.K.",3
8233,True,Riot,Moderate,Law Enforcement,"Southampton, Vitesse Arnhem",3
8248,False,None,None,None,None,0
8249,True,Riot,Moderate,Law Enforcement,Ferguson,3
8255,False,None,None,None,Cali,0
8260,True,Riot,Moderate,Law Enforcement,Ferguson,3
8263,False,None,None,None,None,0
8265,False,None,None,None,None,0
8268,False,None,None,None,None,0
8269,False,None,None,None,None,0
8272,False,None,None,None,Unknown,0
8273,False,None,None,None,Chicago,0
8275,False,None,None,None,"Manhattan, NY",0
8277,False,None,None,None,Portland,0
8281,False,None,None,None,Ferguson,0
8282,False,None,None,None,Australia,0
8290,True,Rioting,Moderate,None,Baltimore,3
8293,True,Animal Rescue,Moderate,Animal Rescue,London,3
8299,False,None,None,None,USA,0
8302,False,None,None,None,China,0
8303,False,None,None,None,UberlÌ¢ndia - MG - Brasil,0
8305,False,None,None,None,Unknown,0
8306,False,None,None,None,Unknown,0
8307,False,None,None,None,China,0
8308,False,None,None,None,ON,0
8313,False,None,None,None,Los Angeles,0
8316,False,None,None,None,HUSTON TEXAS,0
8319,False,None,None,None,Unknown,0
8322,True,Bombing,Severe,"Medical, Shelter, Food",Hiroshima,5
8323,False,None,None,None,West Coast,0
8325,False,None,None,None,Unknown,0
8326,False,None,None,None,Unknown,0
8327,False,None,None,None,Unknown,0
8328,False,None,None,None,Unknown,0
8331,False,None,None,None,New York,0
8333,True,Bombing,Severe,"Medical, Shelter, Food","Aleppo, Syria",5
8336,False,None,None,None,California,0
8338,False,None,None,None,Globally,0
8340,False,None,None,None,Wall Street,0
8342,False,None,None,None,Unknown,0
8343,False,None,None,None,"Las Vegas, NV",0
8353,False,None,None,None,Unknown,0
8354,False,None,None,None,Unknown,0
8357,False,None,None,None,Planet Earth,0
8358,False,None,None,None,Unknown,0
8359,False,None,None,None,"Washington, DC",0
8373,False,None,None,None,Unknown,0
8376,False,None,None,None,Unknown,0
8379,False,None,None,None,Albequerque,0
8380,False,None,None,None,Unknown,0
8381,False,None,None,None,"Monroe, OH",0
8384,False,None,None,None,Unknown,0
8395,True,Sandstorm,Moderate,"Shelter, Transportation","Airport, USA",3
8398,True,Sandstorm,Moderate,"Shelter, Transportation",Airport,3
8403,False,None,None,None,Unknown,0
8407,True,Sandstorm,Moderate,"Shelter, Transportation","Airport, USA",3
8413,True,Sandstorm,Moderate,"Shelter, Transportation","Airport, USA",3
8417,True,Sandstorm,Moderate,"Shelter, Transportation","Airport, USA",3
8420,True,Sandstorm,Moderate,"Shelter, Transportation","Airport, USA",3
8421,False,None,None,None,"West Midlands, England",0
8424,True,Sandstorm,Moderate,"Shelter, Transportation","Airport, USA",3
8426,True,Sandstorm,Moderate,"Shelter, Transportation","Airport, United States",3
8427,True,Sandstorm,Moderate,"Shelter, Transportation","Airport, USA",3
8438,True,Sandstorm,Moderate,"Shelter, Transportation","Airport, USA",3
8439,False,None,None,None,Unknown,0
8442,False,None,None,None,Unknown,0
8449,False,None,None,None,Quantico,0
8456,False,None,None,None,Unknown,0
8460,False,None,None,None,"Holland,MI",0
8462,False,None,None,None,Unknown,0
8465,False,None,None,None,Unknown,0
8466,False,None,None,None,fairly local,0
8467,False,None,None,None,Earth,0
8469,False,None,None,None,Unknown,0
8470,False,None,None,None,Unknown,0
8474,False,None,None,None,Poland,0
8479,False,None,None,None,Unknown,0
8481,False,None,None,None,Unknown,0
8482,False,None,None,None,"Rice Lake, WI/Toronto, ON",0
8485,False,None,None,None,Unknown,0
8488,False,None,None,None,"Atlanta, GA",0
8492,False,None,None,None,Unknown,0
8493,False,None,None,None,Texas,0
8495,False,None,None,None,IRELAND,0
8499,False,None,None,None,Unknown,0
8501,False,None,None,None,Unknown,0
8519,False,None,None,None,Honeymoon Tour 03.26.15?,0
8521,False,None,None,None,Unknown,0
8525,False,None,None,None,Emirates,0
8527,False,None,None,None,Trapin',0
8529,False,None,None,None,moon,0
8532,False,None,None,None,Unknown,0
8534,False,None,None,None,Unknown,0
8535,False,None,None,None,Texas,0
8537,False,None,None,None,Indiana,0
8544,False,None,None,None,Unknown,0
8548,False,None,None,None,Unknown,0
8549,False,None,None,None,Unknown,0
8552,False,None,None,None,Unknown,0
8554,False,None,None,None,Unknown,0
8563,False,None,None,None,texas,0
8564,False,None,None,None,Unknown,0
8565,False,None,None,None,Unknown,0
8566,False,None,None,None,Kenya,0
8568,False,None,None,None,#ALLblacklivesmatter,0
8569,False,None,None,None,"North Druid Hills, GA",0
8573,False,None,None,None,Unknown,0
8583,False,None,None,None,stars/pens/caps/hawks,0
8588,False,None,None,None,In A Multi-Fandom,0
8590,False,None,None,None,New York,0
8592,False,None,None,None,Unknown,0
8593,False,None,None,None,Unknown,0
8594,True,Terrorism,Moderate,Medical,Cairo,3
8597,False,None,None,None,Unknown,0
8600,False,None,None,None,"Gabon, Somalia",0
8601,False,None,None,None,Malta; Gozo,0
8602,False,None,None,None,Florida,0
8603,False,None,None,None,"Lancashire, London",0
8604,False,None,None,None,"Calgary, Canada",0
8605,True,Earthquake,Mild,None,"Chiba pref., Kanto, Japan",2
8611,False,None,None,Medical,Unknown,0
8614,False,None,None,Medical,Worldwide,0
8616,False,None,None,None,"Gabon, Somalia, United Kingdom",0
8617,True,Nuclear,Moderate,Medical,Fukushima,3
8619,True,Earthquake,Mild,None,"Okinawa Island, JapÌ_n",2
8626,False,None,None,None,"Calgary, Alberta",0
8629,False,None,None,None,Unknown,0
8630,False,None,None,None,Unknown,0
8632,False,None,None,None,Unknown,0
8634,False,None,None,None,"Gabon, Somalia",0
8641,False,None,None,None,"North Sea, Worldwide",0
8645,True,Sinkhole,Moderate,Shelter,Arizona,3
8649,True,Sinkhole,Mild,Water,"Evansville, IN",2
8652,True,Sinkhole,Moderate,Shelter,"Brooklyn, Europe",3
8666,True,Sinkhole,Moderate,Shelter,"Brooklyn Street, 5th Ave & 64th Street, NYC",3
8671,True,Sinkhole,Mild,None,"Brooklyn, mombasa",2
8672,True,Sinkhole,Moderate,None,Lowndes County Georgia,3
8675,True,Sinkhole,Moderate,Shelter,"Brooklyn, Boston, MA",3
8678,True,Sinkhole,Moderate,Shelter,"NYC, Texas, USA",3
8679,True,Sinkhole,Moderate,Shelter,Brooklyn,3
8682,True,Sinkhole,Moderate,Shelter,"Brooklyn, New York, New York",3
8687,True,Sinkhole,Moderate,Shelter,New York City Street,3
8701,False,None,None,None,Muh Pond,0
8703,False,None,None,None,University of Oklahoma,0
8707,False,None,None,None,Georgia/Florida,0
8713,False,None,None,Psychological,Liverpool,0
8716,False,None,None,None,London / Herts,0
8719,False,None,None,None,Unknown,0
8725,False,None,None,None,Kano,0
8730,False,None,None,None,"Washington, DC",0
8731,False,None,None,None,Maryland/Myrtle Beach CCU'19,0
8748,False,None,None,None,"Los Angeles, California",0
8749,False,None,None,None,London,0
8756,False,None,None,None,Jupiter,0
8764,False,None,None,None,Lagos,0
8765,False,None,None,None,New York,0
8769,False,None,None,None,Unknown,0
8771,False,None,None,None,New York,0
8772,False,None,None,None,#TeamHKNgang,0
8773,False,None,None,None,Unknown,0
8779,False,None,None,None,Unknown,0
8792,False,None,None,None,Unknown,0
8794,False,None,None,None,Unknown,0
8796,False,None,None,None,"Chandler, AZ",0
8798,False,None,None,None,palm spraangs,0
8803,False,None,None,None,Unknown,0
8807,False,None,None,None,Unknown,0
8809,False,None,None,None,hell,0
8811,False,None,None,None,"Berisso, Argentina",0
8813,False,None,None,None,"Texas, United States",0
8814,False,None,None,None,62,0
8818,False,None,None,None,Unknown,0
8819,False,None,None,None,new jersey,0
8820,False,None,None,None,Unknown,0
8821,False,None,None,None,Unknown,0
8822,False,None,None,None,probably bargos,0
8824,False,None,None,None,Unknown,0
8826,False,None,None,None,Bristol,0
8827,False,None,None,None,Moreno City - Buenos Aires,0
8828,False,None,None,None,"Salem, Oregon",0
8833,True,Fire,Moderate,Firefighting,Unknown,3
8834,False,None,None,None,Unknown,0
8845,False,None,None,None,Franklinton - BR - Houston,0
8847,False,None,None,None,Unknown,0
8849,False,None,None,None,Roseland,0
8861,False,None,None,None,Barnsley,0
8867,False,None,None,None,IL?MI,0
8868,False,None,None,None,Unknown,0
8870,False,None,None,None,your mom,0
8873,False,None,None,None,Unknown,0
8874,False,None,None,None,Unknown,0
8876,False,None,None,None,Unknown,0
8877,False,None,None,None,bliss,0
8879,False,None,None,None,Unknown,0
8882,False,None,None,None,@rejxctedmgc is my Harry?,0
8884,False,None,None,None,kentucky,0
8889,False,None,None,None,ig: j.nessaa,0
8891,False,None,None,None,Unknown,0
8894,True,Snowstorm,Mild,Shelter,Unknown,2
8895,False,None,None,None,madrid,0
8897,False,None,None,None,"NJ, USA",0
8898,False,None,None,None,The Land of Make Believe,0
8901,False,None,None,None,"Massachusetts, USA",0
8904,False,None,None,None,"Philadelphia, PA",0
8909,False,None,None,None,"Alberta, Canada",0
8910,True,Snowstorm,Mild,Shelter,SouthDowns Hampshire,2
8911,False,None,None,None,"Mesa, AZ",0
8915,False,None,None,None,Los Angeles,0
8917,True,Snowstorm,Moderate,Fuel,"Saint John, N.B, Canada",3
8918,True,Snowstorm,Mild,Warmth,"Huntington, WV",2
8919,False,None,None,None,Long Island,0
8922,True,Snowstorm,Moderate,Donations,Western New York,3
8925,True,Snowstorm,Mild,Shelter,SouthDowns Hampshire,2
8928,False,None,None,None,UK,0
8929,True,Snowstorm,Mild,None,Northeast United States,2
8930,False,None,None,None,Unknown,0
8932,False,None,None,None,Manchester,0
8937,False,None,None,None,Unknown,0
8940,False,None,None,None,New England,0
8943,False,None,None,None,Wales,0
8950,False,None,None,None,AUSTRALIA,0
8951,True,Storm,Mild,Shelter,Unknown,2
8954,False,None,None,None,Mackem in Bolton,0
8958,True,Storm,Mild,None,"Florence, SC",1
8960,False,None,None,None,"Sunmy Melbourne, England",0
8964,False,None,None,None,424 N. FAIRFAX AVE. 90036,0
8975,False,None,None,None,USA,0
8977,False,None,None,None,Unknown,0
8981,True,Storm,Mild,None,Fairbanks Alaska,2
8982,False,None,None,None,Unknown,0
8984,True,Storm,Mild,None,"North Coast of O-H-I-O, Hilton Head",2
8988,False,None,None,None,Oman,0
8990,False,None,None,None,Unknown,0
8991,False,None,None,None,Unknown,0
8995,False,None,None,None,Florida,0
8671,False,None,None,None,"Brooklyn, mombasa",0
8672,True,Sinkhole,Moderate,Shelter,Lowndes County Georgia,3
8675,True,Sinkhole,Mild,Shelter,"Brooklyn, Boston, MA",2
8678,True,Sinkhole,Moderate,Shelter,"NYC, Texas, USA",3
8679,True,Sinkhole,Moderate,Shelter,Brooklyn,3
8682,True,Sinkhole,Mild,Shelter,"Brooklyn, New York, New York",2
8687,True,Sinkhole,Mild,Shelter,New York City,2
8701,False,None,None,None,Muh Pond,0
8703,False,None,None,None,University of Oklahoma,0
8707,False,None,None,None,"Georgia, Florida",0
8713,False,None,None,Mental support,Liverpool,0
8716,False,None,None,None,"London, Herts",0
8719,False,None,None,Emotional Support,Unknown,0
8725,False,None,None,None,Kano,0
8730,False,None,None,None,"Washington, DC",0
8731,False,None,None,None,"Maryland, Myrtle Beach CCU'19",0
8748,False,None,None,None,"Los Angeles, California",0
8749,False,None,None,None,London,0
8756,False,None,None,None,Jupiter,0
8764,False,None,None,None,Lagos,0
8765,False,None,None,None,New York,0
8769,False,None,None,None,Unknown,0
8771,False,None,None,None,New York,0
8772,False,None,None,None,#TeamHKNgang,0
8773,False,None,None,None,Unknown,0
8779,False,None,None,None,Unknown,0
8792,False,None,None,None,Unknown,0
8794,False,None,None,None,Unknown,0
8796,False,None,None,None,"Chandler, AZ",0
8798,False,None,None,None,palm spraangs,0
8803,False,None,None,None,Unknown,0
8807,False,None,None,Mental support,they/them,0
8809,False,None,None,None,hell,0
8811,False,None,None,None,"Berisso, Argentina",0
8813,False,None,None,None,"Texas, United States",0
8814,False,None,None,None,62,0
8818,False,None,None,None,Unknown,0
8819,False,None,None,None,new jersey,0
8820,True,Thunderstorm,Mild,None,Unknown,2
8821,False,None,None,None,Atrapada en el mundo.,0
8822,False,None,None,None,probably bargos,0
8824,False,None,None,None,Unknown,0
8826,False,None,None,None,Bristol,0
8827,False,None,None,None,Moreno City - Buenos Aires,0
8828,False,None,None,None,"Salem, Oregon",0
8833,True,Fire,Moderate,"Firefighters, Medical",Unknown,3
8834,False,None,None,None,Unknown,0
8845,False,None,None,None,"Franklinton, BR, Houston",0
8847,False,None,None,None,Unknown,0
8849,False,None,None,None,Roseland,0
8861,False,None,None,None,Barnsley,0
8867,False,None,None,None,"IL, MI",0
8868,False,None,None,None,Unknown,0
8870,False,None,None,None,your mom,0
8873,False,None,None,None,Unknown,0
8874,False,None,None,None,Unknown,0
8876,False,None,None,None,Unknown,0
8877,False,None,None,None,bliss,0
8879,False,None,None,None,Unknown,0
8882,False,None,None,None,@rejxctedmgc is my Harry?,0
8884,False,None,None,None,kentucky,0
8889,False,None,None,None,ig: j.nessaa,0
8891,False,None,None,None,Unknown,0
8894,False,None,None,None,Unknown,0
8895,False,None,None,None,madrid,0
8897,False,None,None,None,"NJ, USA",0
8898,False,None,None,None,The Land of Make Believe,0
8901,False,None,None,None,"Massachusetts, USA",0
8904,False,None,None,None,"Philadelphia, PA",0
8909,False,None,None,None,"Alberta, Canada",0
8910,False,None,None,None,"Mountains, SouthDowns, Hampshire",0
8911,False,None,None,None,"Mesa, AZ, Iceland",0
8915,False,None,None,None,Los Angeles,0
8917,True,Snowstorm,Mild,Supplies,"Saint John, N.B, Canada",2
8918,True,Snowstorm,Mild,"Heating, Medical","Huntington, WV",2
8919,False,None,None,None,Long Island,0
8922,False,None,None,None,Western New York,0
8925,False,None,None,None,"Mountains, SouthDowns, Hampshire",0
8928,False,None,None,None,UK,0
8929,False,None,None,None,Northeast United States,0
8930,False,None,None,None,North East,0
8932,False,None,None,None,Manchester,0
8937,False,None,None,None,None,0
8940,False,None,None,None,New England,0
8943,False,None,None,None,Wales,0
8950,False,None,None,None,AUSTRALIA,0
8951,False,None,None,None,None,0
8954,False,None,None,None,"Mackem, Bolton",0
8958,False,None,None,None,"Florence, SC",0
8960,False,None,None,None,"Melbourne, England",0
8964,False,None,None,None,424 N. FAIRFAX AVE. 90036,0
8975,False,None,None,None,USA,0
8977,False,None,None,None,None,0
8981,False,None,None,None,Fairbanks Alaska,0
8982,False,None,None,None,None,0
8984,False,None,None,None,"North Coast of O-H-I-O, Hilton Head",0
8988,False,None,None,None,Oman,0
8990,False,None,None,None,None,0
8991,False,None,None,None,None,0
8995,False,None,None,None,Florida,0
8997,False,None,None,None,BLF (MP)/ PTA (GP)/ PHB(LIMPS),0
9003,False,None,None,None,None,0
9004,False,None,None,Medical,"Bedford Stuyvesant, Brooklyn",0
9010,False,None,None,Medical,SP - Brasil #1,0
9011,False,None,None,Medical,"Seattle, WA",0
9013,False,None,None,None,None,0
9014,False,None,None,Medical,None,0
9015,False,None,None,None,None,0
9017,False,None,None,Medical,Lakerland,0
9019,False,None,None,Medical,"Utica , New York",0
9021,False,None,None,Medical,USA,0
9024,False,None,None,None,None,0
9032,False,None,None,None,Barbados,0
9035,False,None,None,Medical,Washington DC,0
9036,False,None,None,None,None,0
9037,False,None,None,None,St.Louis,0
9043,True,Accident,Severe,"Medical, Investigation","Cimahi,West Java,Indonesia, Virgin Galactic",4
9046,True,Accident,Severe,"Medical, Investigation",Virgin Galactic,4
9048,True,Accident,Severe,"Medical, Investigation","United States of America, Virgin Galactic",4
9049,True,Accident,Severe,"Medical, Investigation","Stone Mountain, GA, Virgin Galactic",4
9050,True,Accident,Severe,"Medical, Investigation","United States, Virgin Galactic",4
9056,False,None,None,None,Asia,0
9063,False,None,None,None,London,0
9065,True,Accident,Severe,"Medical, Investigation","Ireland, Virgin Galactic",4
9066,True,Accident,Severe,"Medical, Investigation",Virgin Galactic,4
9068,False,None,None,None,None,0
9069,True,Accident,Severe,"Medical, Investigation","Virginia Beach, VA USA, Virgin Galactic",4
9070,False,None,None,None,"BurBank, CA",0
9073,True,Accident,Severe,"Medical, Investigation","Fano (Italy), Virgin Galactic",4
9076,True,Accident,Severe,"Medical, Investigation","USA, Virgin Galactic",4
9091,False,None,None,None,"Swaggdad, Irock",0
9092,True,Bombing,Severe,"Medical, Search and Rescue",Nigeria,5
9104,True,Bombing,Severe,"Medical, Investigation",Turkey,5
9105,True,Bombing,Severe,"Medical, Investigation",Turkey,5
9108,True,Bombing,Severe,"Medical, Investigation",Turkey,5
9111,True,Bombing,Severe,"Medical, Investigation","Nigeria, Turkey",5
9115,True,Bombing,Severe,"Medical, Investigation","lagos, Usa, Turkey",5
9117,True,Bombing,Severe,"Medical, Investigation",Turkey,5
9122,True,Bombing,Severe,"Medical, Investigation",Turkey,5
9125,True,Bombing,Severe,"Medical, Investigation",Turkey,5
9127,True,Bombing,Severe,"Medical, Search and Rescue",Nigeria,5
9129,True,Bombing,Severe,"Medical, Investigation","Nigeria, Turkey",5
9133,True,Bombing,Severe,"Medical, Investigation","Nigeria, Turkey",5
9136,True,Bombing,Severe,"Medical, Investigation","London/Lagos, Turkey",5
9138,True,Bombing,Severe,"Medical, Investigation","Nigeria, Turkey",5
9140,True,Bombing,Severe,"Medical, Investigation","YesNaija.com, Turkey",5
9147,True,Bombing,Severe,"Medical, Search and Rescue",Saudi,5
9150,True,Bombing,Severe,"Medical, Search and Rescue",Saudi,5
9152,True,Bombing,Severe,"Medical, Search and Rescue","Atlanta, Saudi",5
9153,True,Bombing,Severe,"Medical, Search and Rescue",Saudi,5
9155,True,Bombing,Severe,Medical,Saudi Arabia,5
9158,True,Bombing,Severe,Medical,Saudi Arabia,5
9160,True,Bombing,Severe,Medical,Saudi Arabia,5
9163,True,Bombing,Severe,Medical,Saudi Arabia,5
9165,True,Bombing,Severe,Medical,Saudi Arabia,5
9167,False,None,None,None,None,0
9168,True,Bombing,Severe,Medical,Saudi Arabia,5
